NalaId,Name,WardNumber,WardName,CouncillorPhoneNumber,CouncillorName,JuniorEngineer,Zone,Pincode,Latitude,Longitude,GoogleMapsLink
964,A_J6509,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.74525,83.35302,"""https://www.google.com/maps?q=26.745250292219954,83.3530205255544"""
965,A_J6510,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.74428,83.35275,"""https://www.google.com/maps?q=26.744277950251977,83.35275217973134"""
966,A_J6511,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.74661,83.35312,"""https://www.google.com/maps?q=26.746606441891345,83.353116427639"""
967,A_J6512,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.74781,83.35287,"""https://www.google.com/maps?q=26.74781436407185,83.35287438768395"""
968,A_J6513,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.74406,83.35268,"""https://www.google.com/maps?q=26.744057682694603,83.35268427991521"""
969,A_J6514,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.74398,83.35266,"""https://www.google.com/maps?q=26.7439838010677,83.35265704713805"""
970,A_J6515,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.74306,83.35273,"""https://www.google.com/maps?q=26.74305874102472,83.35272552478398"""
971,A_J6516,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.74308,83.35278,"""https://www.google.com/maps?q=26.743082029182702,83.35277793925214"""
972,A_J6517,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.74463,83.35412,"""https://www.google.com/maps?q=26.744630680722487,83.35412200200714"""
973,A_J6519,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.74183,83.35401,"""https://www.google.com/maps?q=26.741829718826796,83.35400570178467"""
974,A_J6520,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.74114,83.35365,"""https://www.google.com/maps?q=26.741138748184188,83.35364610077863"""
975,A_J83,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.74364,83.35261,"""https://www.google.com/maps?q=26.743638602188742,83.35260914040207"""
976,A_J85,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.74288,83.35189,"""https://www.google.com/maps?q=26.74288417672915,83.35188905302097"""
977,A_M1_J379,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.74828,83.35277,"""https://www.google.com/maps?q=26.748283064348662,83.3527715229471"""
978,A_M4_J715,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.74373,83.35258,"""https://www.google.com/maps?q=26.743728560615008,83.3525828289854"""
979,J13,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.74892,83.34948,"""https://www.google.com/maps?q=26.748920504998,83.34947982457844"""
980,J14,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.73922,83.35203,"""https://www.google.com/maps?q=26.739216240815214,83.35202823462048"""
981,J15,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.73915,83.3519,"""https://www.google.com/maps?q=26.739151811229704,83.35189580419654"""
982,J16,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.73914,83.35191,"""https://www.google.com/maps?q=26.73913779169195,83.35190642090895"""
983,J17,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.73912,83.35192,"""https://www.google.com/maps?q=26.73912171733785,83.35191796021616"""
984,J37,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.74273,83.35057,"""https://www.google.com/maps?q=26.742732301303075,83.35056738417933"""
985,J38,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.74272,83.35058,"""https://www.google.com/maps?q=26.742715367914688,83.35057685587697"""
986,J68,44,Basantpur,9236478044,Sri Bijender agrahari,Sri Ranjeeth kumar,1,273009,26.74896,83.3495,"""https://www.google.com/maps?q=26.748961871345106,83.3494995024716"""
987,A┬¡_J4972,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.75834,83.38409,"""https://www.google.com/maps?q=26.758344549106106,83.38408640638976"""
988,A┬¡_J4973,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.75807,83.38527,"""https://www.google.com/maps?q=26.758074251876355,83.38526560489457"""
989,A┬¡_J4974,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.75805,83.38533,"""https://www.google.com/maps?q=26.758046015181236,83.38532884805034"""
990,A┬¡_J4975,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.75772,83.38674,"""https://www.google.com/maps?q=26.757722091832168,83.38674341216274"""
991,A_J4976,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.7577,83.38681,"""https://www.google.com/maps?q=26.757703924559017,83.38681260514348"""
992,A_J4977,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.7572,83.3888,"""https://www.google.com/maps?q=26.757203610705282,83.3888008780968"""
993,A┬¡_J6223,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.75914,83.38003,"""https://www.google.com/maps?q=26.75914497151741,83.38002929033179"""
994,J1160,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76398,83.38104,"""https://www.google.com/maps?q=26.763982907186776,83.38104280595334"""
995,J1161,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76381,83.38114,"""https://www.google.com/maps?q=26.763810400008275,83.38114266275505"""
996,J208,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76165,83.39408,"""https://www.google.com/maps?q=26.761653062309033,83.39408119061018"""
997,J209,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76221,83.3918,"""https://www.google.com/maps?q=26.762207992501185,83.39180072379322"""
998,J210,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76142,83.39506,"""https://www.google.com/maps?q=26.761423434776408,83.39505861483866"""
999,J211,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.7614,83.39515,"""https://www.google.com/maps?q=26.761396875219813,83.39514943667604"""
1000,J2120,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76068,83.37349,"""https://www.google.com/maps?q=26.760683637110418,83.37348541108277"""
1001,J2207,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76032,83.37519,"""https://www.google.com/maps?q=26.760322873821412,83.37518586413265"""
1002,J318,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76757,83.37957,"""https://www.google.com/maps?q=26.767570588171264,83.37956663490853"""
1003,J337,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76383,83.37499,"""https://www.google.com/maps?q=26.76383289432732,83.37499156615647"""
1004,J3493,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.75977,83.37792,"""https://www.google.com/maps?q=26.759771385365205,83.37792179711347"""
1005,J3589,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76176,83.37352,"""https://www.google.com/maps?q=26.761755259650677,83.37352040764995"""
1006,J362,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76438,83.37564,"""https://www.google.com/maps?q=26.76438227450841,83.37564266239976"""
1007,J368,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.75606,83.40694,"""https://www.google.com/maps?q=26.756058538017278,83.40694141130982"""
1008,J3723,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76753,83.37929,"""https://www.google.com/maps?q=26.7675323861858,83.37928958346546"""
1009,J3724,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76745,83.38013,"""https://www.google.com/maps?q=26.76744667607251,83.38013437521842"""
1010,J3725,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76743,83.38021,"""https://www.google.com/maps?q=26.767427086375804,83.38020568691947"""
1011,J3726,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76726,83.38113,"""https://www.google.com/maps?q=26.767263010905292,83.38113276676665"""
1012,J3727,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76725,83.38124,"""https://www.google.com/maps?q=26.767245045854782,83.38123516662543"""
1013,J3732,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.7671,83.38205,"""https://www.google.com/maps?q=26.76709808596734,83.3820525875112"""
1014,J3733,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76707,83.38215,"""https://www.google.com/maps?q=26.76707202445284,83.38215183223126"""
1015,J3734,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76699,83.38303,"""https://www.google.com/maps?q=26.766988621528732,83.38303334986756"""
1016,J3735,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76698,83.3831,"""https://www.google.com/maps?q=26.766978197022663,83.38310048896142"""
1017,J383,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76204,83.37346,"""https://www.google.com/maps?q=26.762043210978284,83.3734560045178"""
1018,J384,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76204,83.37348,"""https://www.google.com/maps?q=26.762040261794507,83.37348498589245"""
1019,J451,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76506,83.37639,"""https://www.google.com/maps?q=26.76505781502644,83.37639138324602"""
1020,J452,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76495,83.37628,"""https://www.google.com/maps?q=26.764953547071638,83.37627583361136"""
1021,J4989,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76082,83.3733,"""https://www.google.com/maps?q=26.760820548299932,83.37329717490401"""
1022,J5006,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76653,83.37802,"""https://www.google.com/maps?q=26.76653156244504,83.37802457254928"""
1023,J5008,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76577,83.37783,"""https://www.google.com/maps?q=26.765768584281354,83.37782923718102"""
1024,J5009,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76547,83.37862,"""https://www.google.com/maps?q=26.765471719748785,83.37861578260919"""
1025,J5010,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76506,83.38042,"""https://www.google.com/maps?q=26.76505797945049,83.38042332215872"""
1026,J5011,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76502,83.38053,"""https://www.google.com/maps?q=26.765019394368743,83.38052895953658"""
1027,J5012,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76482,83.3814,"""https://www.google.com/maps?q=26.764820027676713,83.38139569866142"""
1028,J5013,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.7648,83.38151,"""https://www.google.com/maps?q=26.764796450030634,83.38151094764918"""
1029,J5014,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76517,83.37948,"""https://www.google.com/maps?q=26.765165683809833,83.37948282879864"""
1030,J5015,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76401,83.38408,"""https://www.google.com/maps?q=26.76400718747199,83.38407717309677"""
1031,J5016,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76473,83.38134,"""https://www.google.com/maps?q=26.764728796111914,83.38134235379836"""
1032,J5017,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.7647,83.38145,"""https://www.google.com/maps?q=26.764699920632715,83.3814469063126"""
1033,J5018,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76397,83.38424,"""https://www.google.com/maps?q=26.7639701951933,83.38423600153045"""
1034,J5019,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76459,83.38233,"""https://www.google.com/maps?q=26.764587807280527,83.38232577658343"""
1035,J5020,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76437,83.38324,"""https://www.google.com/maps?q=26.764367840555852,83.38323733724191"""
1036,J5021,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76434,83.38332,"""https://www.google.com/maps?q=26.76434309363788,83.383317405506"""
1037,J5022,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76413,83.38425,"""https://www.google.com/maps?q=26.764126783321835,83.38425155700722"""
1038,J5023,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.7641,83.38432,"""https://www.google.com/maps?q=26.764104782148706,83.38432340859576"""
1039,J5024,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76314,83.38823,"""https://www.google.com/maps?q=26.763144341509673,83.38823156588924"""
1040,J5025,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.763,83.38827,"""https://www.google.com/maps?q=26.76300234628127,83.3882732801486"""
1041,J5026,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76298,83.38842,"""https://www.google.com/maps?q=26.762979084443547,83.38842406906402"""
1042,J5027,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.763,83.38854,"""https://www.google.com/maps?q=26.763002198820367,83.38854429244897"""
1043,J5028,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76276,83.38954,"""https://www.google.com/maps?q=26.7627619209792,83.38954275022435"""
1044,J5029,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76273,83.38966,"""https://www.google.com/maps?q=26.762732458161018,83.38965823377345"""
1045,J5030,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76252,83.39053,"""https://www.google.com/maps?q=26.762520356549345,83.39053255113197"""
1046,J5031,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76249,83.39063,"""https://www.google.com/maps?q=26.762493844155344,83.39062823155614"""
1047,J5032,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76227,83.39152,"""https://www.google.com/maps?q=26.762271961815216,83.39151547904441"""
1048,J5033,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76225,83.39159,"""https://www.google.com/maps?q=26.762249625642934,83.39159199539215"""
1049,J5034,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.75999,83.39713,"""https://www.google.com/maps?q=26.759991753377925,83.39712854177044"""
1050,J5035,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.75993,83.39714,"""https://www.google.com/maps?q=26.759932561846977,83.39713559230499"""
1051,J5036,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.75964,83.39766,"""https://www.google.com/maps?q=26.759639848143422,83.39765693303426"""
1052,J5037,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.75968,83.39774,"""https://www.google.com/maps?q=26.759679448761528,83.39774316100487"""
1053,J5038,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.7598,83.39797,"""https://www.google.com/maps?q=26.75980263322307,83.39796735655224"""
1054,J5050,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76484,83.3813,"""https://www.google.com/maps?q=26.76484208164025,83.38130022237294"""
1055,J5064,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76688,83.38506,"""https://www.google.com/maps?q=26.76687879492725,83.38506337823792"""
1056,J5070,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76364,83.38621,"""https://www.google.com/maps?q=26.76364061946627,83.38621216109375"""
1057,J5130,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76484,83.39235,"""https://www.google.com/maps?q=26.764844507178285,83.3923517729134"""
1058,J5131,45,Maitripuram (Gorakhpur Junction Railway Station),9236478045,Sri Vivek kumar Mishra,Sri Rajkumar,0,273012,26.76481,83.39246,"""https://www.google.com/maps?q=26.76480522535803,83.39245807451093"""
